,point_difference,team_seed,win,higher_or_lower_seed,BLKPG,STPG,APG,AST_TO,_3pm,_3pa,_2pm,_2pa,_2p_perc,PTS,FG_perc,_3p_perc,FT_perc,ORPG,DRPG,RPG,other_team_seed,SRS_adv,SOS_adv,eFG_perc_adv,SRS_adv_opponent,SOS_adv_opponent,eFG_perc_adv_opponent,SRS_adv_subtracted,SOS_adv_subtracted,eFG_perc_adv_subtracted,BLKPG_opponent,STPG_opponent,APG_opponent,AST_TO_opponent,_3pm_opponent,_3pa_opponent,_2pm_opponent,_2pa_opponent,_2p_perc_opponent,FG_perc_opponent,_3p_perc_opponent,FT_perc_opponent,ORPG_opponent,DRPG_opponent,RPG_opponent,BLKPG_subtracted,STPG_subtracted,APG_subtracted,AST_TO_subtracted,_3pm_subtracted,_3pa_subtracted,_2pm_subtracted,_2pa_subtracted,_2p_perc_subtracted,PTS_opponent,PTS_subtracted,FG_perc_subtracted,_3p_perc_subtracted,FT_perc_subtracted,ORPG_subtracted,DRPG_subtracted,RPG_subtracted,round,wins,losses,kenpom_adjem,wins_opponent,losses_opponent,kenpom_adjem_opponent,wins_subtracted,losses_subtracted,kenpom_adjem_subtracted
518,13,2,1,1,2.7,7.0,15.7,1.29,8.4,23.0,536.0,999.0,0.537,74.7,0.469,0.371,0.72,10.1,23.9,34.0,15,16.08,5.9,0.5379999999999999,1.89,-3.04,0.527,14.189999999999998,8.940000000000003,0.01100000000000001,1.6,5.0,18.5,1.42,9.1,24.0,557.0,1088.0,0.512,0.456,0.373,0.7609999999999999,12.6,26.4,39.0,1.1,2.0,-2.8000000000000007,-0.1299999999999999,-0.6999999999999993,-1.0,-21.0,-89.0,0.025000000000000026,78.0,-3.299999999999997,0.012999999999999956,-0.0020000000000000018,-0.040999999999999925,-2.5,-2.5,-5.0,1,26.0,6.0,20.68,20.0,11.0,4.86,6.0,-5.0,15.82
519,13,15,0,0,1.6,5.0,18.5,1.42,9.1,24.0,557.0,1088.0,0.512,78.0,0.456,0.373,0.7609999999999999,12.6,26.4,39.0,2,1.89,-3.04,0.527,16.08,5.9,0.5379999999999999,-14.189999999999998,-8.940000000000003,-0.01100000000000001,2.7,7.0,15.7,1.29,8.4,23.0,536.0,999.0,0.537,0.469,0.371,0.72,10.1,23.9,34.0,-1.1,-2.0,2.8000000000000007,0.1299999999999999,0.6999999999999993,1.0,21.0,89.0,-0.025000000000000026,74.7,3.299999999999997,-0.012999999999999956,0.0020000000000000018,0.040999999999999925,2.5,2.5,5.0,1,20.0,11.0,4.86,26.0,6.0,20.68,-6.0,5.0,-15.82
520,7,1,1,1,5.03,7.59,12.6,1.12,9.1,24.0,462.0,1022.0,0.452,75.4,0.426,0.387,0.7509999999999999,13.5,22.8,36.2,8,19.51,9.23,0.491,15.12,10.09,0.481,4.3900000000000015,-0.8599999999999994,0.010000000000000007,3.77,9.87,14.8,1.1,4.3,13.0,714.0,1495.0,0.478,0.442,0.316,0.7,13.6,20.9,34.5,1.2600000000000002,-2.28,-2.200000000000001,0.02000000000000001,4.8,11.0,-252.0,-473.0,-0.025999999999999968,72.9,2.5,-0.016000000000000014,0.07100000000000001,0.050999999999999934,-0.09999999999999963,1.900000000000002,1.7000000000000028,2,28.0,5.0,24.59,20.0,13.0,17.23,8.0,-8.0,7.3599999999999985
521,7,8,0,0,3.77,9.87,14.8,1.1,4.3,13.0,714.0,1495.0,0.478,72.9,0.442,0.316,0.7,13.6,20.9,34.5,1,15.12,10.09,0.481,19.51,9.23,0.491,-4.3900000000000015,0.8599999999999994,-0.010000000000000007,5.03,7.59,12.6,1.12,9.1,24.0,462.0,1022.0,0.452,0.426,0.387,0.7509999999999999,13.5,22.8,36.2,-1.2600000000000002,2.28,2.200000000000001,-0.02000000000000001,-4.8,-11.0,252.0,473.0,0.025999999999999968,75.4,-2.5,0.016000000000000014,-0.07100000000000001,-0.050999999999999934,0.09999999999999963,-1.900000000000002,-1.7000000000000028,2,20.0,13.0,17.23,28.0,5.0,24.59,-8.0,8.0,-7.3599999999999985
522,8,12,0,0,3.1,7.72,18.2,1.27,7.4,19.0,612.0,1112.0,0.55,79.5,0.495,0.385,0.711,11.4,24.2,35.7,4,4.86,-0.96,0.556,13.79,6.1,0.539,-8.93,-7.06,0.017000000000000015,4.36,6.15,17.7,1.34,5.8,16.0,678.0,1263.0,0.537,0.486,0.365,0.672,13.1,22.2,35.3,-1.2600000000000002,1.5699999999999994,0.5,-0.07000000000000006,1.6000000000000003,3.0,-66.0,-151.0,0.013000000000000013,74.4,5.099999999999994,0.009000000000000008,0.02000000000000001,0.03899999999999992,-1.6999999999999993,2.0,0.4000000000000057,2,24.0,7.0,8.95,28.0,8.0,18.65,-4.0,-1.0,-9.7
523,8,4,1,1,4.36,6.15,17.7,1.34,5.8,16.0,678.0,1263.0,0.537,74.4,0.486,0.365,0.672,13.1,22.2,35.3,12,13.79,6.1,0.539,4.86,-0.96,0.556,8.93,7.06,-0.017000000000000015,3.1,7.72,18.2,1.27,7.4,19.0,612.0,1112.0,0.55,0.495,0.385,0.711,11.4,24.2,35.7,1.2600000000000002,-1.5699999999999994,-0.5,0.07000000000000006,-1.6000000000000003,-3.0,66.0,151.0,-0.013000000000000013,79.5,-5.099999999999994,-0.009000000000000008,-0.02000000000000001,-0.03899999999999992,1.6999999999999993,-2.0,-0.4000000000000057,2,28.0,8.0,18.65,24.0,7.0,8.95,4.0,1.0,9.7
524,8,11,0,0,3.0,6.97,12.6,0.92,6.6,20.0,559.0,1147.0,0.48700000000000004,74.2,0.4370000000000001,0.336,0.688,14.8,23.9,38.6,3,7.65,1.47,0.491,20.21,5.49,0.569,-12.56,-4.0200000000000005,-0.07799999999999996,4.94,8.03,17.0,1.14,7.4,19.0,668.0,1176.0,0.568,0.508,0.39399999999999996,0.735,10.6,24.6,35.2,-1.9400000000000004,-1.0599999999999996,-4.4,-0.21999999999999986,-0.8000000000000007,1.0,-109.0,-29.0,-0.08099999999999996,79.3,-5.099999999999994,-0.0709999999999999,-0.058,-0.047000000000000035,4.200000000000001,-0.7000000000000028,3.3999999999999986,2,22.0,9.0,11.86,33.0,6.0,28.28,-11.0,3.0,-16.42
525,8,3,1,1,4.94,8.03,17.0,1.14,7.4,19.0,668.0,1176.0,0.568,79.3,0.508,0.39399999999999996,0.735,10.6,24.6,35.2,11,20.21,5.49,0.569,7.65,1.47,0.491,12.56,4.0200000000000005,0.07799999999999996,3.0,6.97,12.6,0.92,6.6,20.0,559.0,1147.0,0.48700000000000004,0.4370000000000001,0.336,0.688,14.8,23.9,38.6,1.9400000000000004,1.0599999999999996,4.4,0.21999999999999986,0.8000000000000007,-1.0,109.0,29.0,0.08099999999999996,74.2,5.099999999999994,0.0709999999999999,0.058,0.047000000000000035,-4.200000000000001,0.7000000000000028,-3.3999999999999986,2,33.0,6.0,28.28,22.0,9.0,11.86,11.0,-3.0,16.42
526,5,7,1,0,3.53,6.03,15.5,1.32,6.9,19.0,512.0,950.0,0.539,66.7,0.47200000000000003,0.361,0.7040000000000001,10.7,21.9,32.6,2,13.98,6.92,0.534,16.08,5.9,0.5379999999999999,-2.099999999999998,1.0199999999999996,-0.0040000000000000036,2.7,7.0,15.7,1.29,8.4,23.0,536.0,999.0,0.537,0.469,0.371,0.72,10.1,23.9,34.0,0.8299999999999996,-0.9699999999999998,-0.1999999999999993,0.030000000000000027,-1.5,-4.0,-24.0,-49.0,0.0020000000000000018,74.7,-8.0,0.003000000000000003,-0.010000000000000007,-0.015999999999999903,0.5999999999999996,-2.0,-1.3999999999999986,2,23.0,10.0,21.29,26.0,6.0,20.68,-3.0,4.0,0.6099999999999994
527,5,2,0,1,2.7,7.0,15.7,1.29,8.4,23.0,536.0,999.0,0.537,74.7,0.469,0.371,0.72,10.1,23.9,34.0,7,16.08,5.9,0.5379999999999999,13.98,6.92,0.534,2.099999999999998,-1.0199999999999996,0.0040000000000000036,3.53,6.03,15.5,1.32,6.9,19.0,512.0,950.0,0.539,0.47200000000000003,0.361,0.7040000000000001,10.7,21.9,32.6,-0.8299999999999996,0.9699999999999998,0.1999999999999993,-0.030000000000000027,1.5,4.0,24.0,49.0,-0.0020000000000000018,66.7,8.0,-0.003000000000000003,0.010000000000000007,0.015999999999999903,-0.5999999999999996,2.0,1.3999999999999986,2,26.0,6.0,20.68,23.0,10.0,21.29,3.0,-4.0,-0.6099999999999994
528,3,1,1,1,5.03,7.59,12.6,1.12,9.1,24.0,462.0,1022.0,0.452,75.4,0.426,0.387,0.7509999999999999,13.5,22.8,36.2,4,19.51,9.23,0.491,13.79,6.1,0.539,5.720000000000002,3.130000000000001,-0.048000000000000036,4.36,6.15,17.7,1.34,5.8,16.0,678.0,1263.0,0.537,0.486,0.365,0.672,13.1,22.2,35.3,0.6699999999999999,1.4399999999999995,-5.1,-0.22,3.3,8.0,-216.0,-241.0,-0.08500000000000002,74.4,1.0,-0.06,0.02200000000000002,0.07899999999999985,0.4000000000000004,0.6000000000000014,0.9000000000000057,3,28.0,5.0,24.59,28.0,8.0,18.65,0.0,-3.0,5.940000000000001
529,3,4,0,0,4.36,6.15,17.7,1.34,5.8,16.0,678.0,1263.0,0.537,74.4,0.486,0.365,0.672,13.1,22.2,35.3,1,13.79,6.1,0.539,19.51,9.23,0.491,-5.720000000000002,-3.130000000000001,0.048000000000000036,5.03,7.59,12.6,1.12,9.1,24.0,462.0,1022.0,0.452,0.426,0.387,0.7509999999999999,13.5,22.8,36.2,-0.6699999999999999,-1.4399999999999995,5.1,0.22,-3.3,-8.0,216.0,241.0,0.08500000000000002,75.4,-1.0,0.06,-0.02200000000000002,-0.07899999999999985,-0.4000000000000004,-0.6000000000000014,-0.9000000000000057,3,28.0,8.0,18.65,28.0,5.0,24.59,0.0,3.0,-5.940000000000001
530,4,3,1,1,4.94,8.03,17.0,1.14,7.4,19.0,668.0,1176.0,0.568,79.3,0.508,0.39399999999999996,0.735,10.6,24.6,35.2,7,20.21,5.49,0.569,13.98,6.92,0.534,6.23,-1.4299999999999995,0.03499999999999992,3.53,6.03,15.5,1.32,6.9,19.0,512.0,950.0,0.539,0.47200000000000003,0.361,0.7040000000000001,10.7,21.9,32.6,1.4100000000000006,1.9999999999999991,1.5,-0.18000000000000016,0.5,0.0,156.0,226.0,0.028999999999999918,66.7,12.599999999999996,0.03600000000000003,0.03300000000000003,0.03099999999999992,-0.09999999999999963,2.700000000000003,2.6000000000000014,3,33.0,6.0,28.28,23.0,10.0,21.29,10.0,-4.0,6.990000000000002
531,4,7,0,0,3.53,6.03,15.5,1.32,6.9,19.0,512.0,950.0,0.539,66.7,0.47200000000000003,0.361,0.7040000000000001,10.7,21.9,32.6,3,13.98,6.92,0.534,20.21,5.49,0.569,-6.23,1.4299999999999995,-0.03499999999999992,4.94,8.03,17.0,1.14,7.4,19.0,668.0,1176.0,0.568,0.508,0.39399999999999996,0.735,10.6,24.6,35.2,-1.4100000000000006,-1.9999999999999991,-1.5,0.18000000000000016,-0.5,0.0,-156.0,-226.0,-0.028999999999999918,79.3,-12.599999999999996,-0.03600000000000003,-0.03300000000000003,-0.03099999999999992,0.09999999999999963,-2.700000000000003,-2.6000000000000014,3,23.0,10.0,21.29,33.0,6.0,28.28,-10.0,4.0,-6.990000000000002
532,2,1,0,1,5.03,7.59,12.6,1.12,9.1,24.0,462.0,1022.0,0.452,75.4,0.426,0.387,0.7509999999999999,13.5,22.8,36.2,3,19.51,9.23,0.491,20.21,5.49,0.569,-0.6999999999999993,3.74,-0.07799999999999996,4.94,8.03,17.0,1.14,7.4,19.0,668.0,1176.0,0.568,0.508,0.39399999999999996,0.735,10.6,24.6,35.2,0.08999999999999986,-0.4399999999999995,-4.4,-0.0199999999999998,1.6999999999999993,5.0,-206.0,-154.0,-0.11599999999999995,79.3,-3.899999999999992,-0.08200000000000003,-0.007000000000000006,0.015999999999999903,2.9000000000000004,-1.8000000000000007,1.0,4,28.0,5.0,24.59,33.0,6.0,28.28,-5.0,-1.0,-3.690000000000001
533,2,3,1,0,4.94,8.03,17.0,1.14,7.4,19.0,668.0,1176.0,0.568,79.3,0.508,0.39399999999999996,0.735,10.6,24.6,35.2,1,20.21,5.49,0.569,19.51,9.23,0.491,0.6999999999999993,-3.74,0.07799999999999996,5.03,7.59,12.6,1.12,9.1,24.0,462.0,1022.0,0.452,0.426,0.387,0.7509999999999999,13.5,22.8,36.2,-0.08999999999999986,0.4399999999999995,4.4,0.0199999999999998,-1.6999999999999993,-5.0,206.0,154.0,0.11599999999999995,75.4,3.899999999999992,0.08200000000000003,0.007000000000000006,-0.015999999999999903,-2.9000000000000004,1.8000000000000007,-1.0,4,33.0,6.0,28.28,28.0,5.0,24.59,5.0,1.0,3.690000000000001
534,15,1,1,1,5.42,9.55,15.4,1.15,7.8,20.0,658.0,1201.0,0.5479999999999999,82.5,0.494,0.396,0.7609999999999999,9.5,23.4,32.9,16,21.77,8.77,0.555,-5.97,-6.69,0.478,27.74,15.46,0.07700000000000007,3.81,7.58,12.4,0.7,4.5,14.0,626.0,1299.0,0.48200000000000004,0.441,0.319,0.648,13.1,25.7,38.8,1.61,1.9700000000000009,3.0,0.45,3.3,6.0,32.0,-98.0,0.06599999999999995,65.8,16.700000000000006,0.052999999999999985,0.07700000000000001,0.11299999999999988,-3.6,-2.3000000000000007,-5.899999999999999,1,32.0,4.0,27.54,19.0,13.0,-3.4,13.0,-9.0,30.94
535,15,16,0,0,3.81,7.58,12.4,0.7,4.5,14.0,626.0,1299.0,0.48200000000000004,65.8,0.441,0.319,0.648,13.1,25.7,38.8,1,-5.97,-6.69,0.478,21.77,8.77,0.555,-27.74,-15.46,-0.07700000000000007,5.42,9.55,15.4,1.15,7.8,20.0,658.0,1201.0,0.5479999999999999,0.494,0.396,0.7609999999999999,9.5,23.4,32.9,-1.61,-1.9700000000000009,-3.0,-0.45,-3.3,-6.0,-32.0,98.0,-0.06599999999999995,82.5,-16.700000000000006,-0.052999999999999985,-0.07700000000000001,-0.11299999999999988,3.6,2.3000000000000007,5.899999999999999,1,19.0,13.0,-3.4,32.0,4.0,27.54,-13.0,9.0,-30.94
536,1,8,1,1,4.68,9.43,17.3,1.22,6.0,17.0,626.0,1209.0,0.518,79.0,0.47200000000000003,0.355,0.6409999999999999,13.8,24.4,38.2,9,9.63,-0.33,0.516,8.9,0.57,0.49,0.7300000000000004,-0.8999999999999999,0.026000000000000027,1.69,7.69,15.2,1.22,6.4,19.0,570.0,1196.0,0.47700000000000004,0.4270000000000001,0.332,0.703,11.9,24.3,36.2,2.99,1.739999999999999,2.1000000000000014,0.0,-0.4000000000000004,-2.0,56.0,13.0,0.041000000000000036,67.7,11.299999999999995,0.04499999999999986,0.022999999999999958,-0.06200000000000005,1.9000000000000004,0.09999999999999787,2.0,1,27.0,3.0,14.67,25.0,8.0,14.77,2.0,-5.0,-0.09999999999999963
537,1,9,0,0,1.69,7.69,15.2,1.22,6.4,19.0,570.0,1196.0,0.47700000000000004,67.7,0.4270000000000001,0.332,0.703,11.9,24.3,36.2,8,8.9,0.57,0.49,9.63,-0.33,0.516,-0.7300000000000004,0.8999999999999999,-0.026000000000000027,4.68,9.43,17.3,1.22,6.0,17.0,626.0,1209.0,0.518,0.47200000000000003,0.355,0.6409999999999999,13.8,24.4,38.2,-2.99,-1.739999999999999,-2.1000000000000014,0.0,0.4000000000000004,2.0,-56.0,-13.0,-0.041000000000000036,79.0,-11.299999999999995,-0.04499999999999986,-0.022999999999999958,0.06200000000000005,-1.9000000000000004,-0.09999999999999787,-2.0,1,25.0,8.0,14.77,27.0,3.0,14.67,-2.0,5.0,0.09999999999999963
538,7,5,0,1,6.44,9.03,15.6,1.02,7.5,22.0,637.0,1285.0,0.496,72.9,0.439,0.34299999999999997,0.643,13.7,24.6,38.3,12,11.68,8.16,0.501,13.19,4.77,0.508,-1.5099999999999998,3.390000000000001,-0.007000000000000006,2.97,8.66,16.8,1.25,6.6,18.0,493.0,988.0,0.499,0.45,0.358,0.675,10.4,21.3,31.7,3.47,0.3699999999999992,-1.200000000000001,-0.23,0.9000000000000004,4.0,144.0,297.0,-0.003000000000000003,69.2,3.700000000000003,-0.01100000000000001,-0.01499999999999996,-0.03200000000000003,3.299999999999999,3.3000000000000007,6.599999999999998,1,23.0,12.0,13.15,22.0,9.0,15.9,1.0,3.0,-2.75
539,7,12,1,0,2.97,8.66,16.8,1.25,6.6,18.0,493.0,988.0,0.499,69.2,0.45,0.358,0.675,10.4,21.3,31.7,5,13.19,4.77,0.508,11.68,8.16,0.501,1.5099999999999998,-3.390000000000001,0.007000000000000006,6.44,9.03,15.6,1.02,7.5,22.0,637.0,1285.0,0.496,0.439,0.34299999999999997,0.643,13.7,24.6,38.3,-3.47,-0.3699999999999992,1.200000000000001,0.23,-0.9000000000000004,-4.0,-144.0,-297.0,0.003000000000000003,72.9,-3.700000000000003,0.01100000000000001,0.01499999999999996,0.03200000000000003,-3.299999999999999,-3.3000000000000007,-6.599999999999998,1,22.0,9.0,15.9,23.0,12.0,13.15,-1.0,-3.0,2.75
540,9,4,1,1,6.32,8.45,15.8,1.01,4.4,13.0,723.0,1409.0,0.513,74.8,0.474,0.337,0.698,14.1,26.4,40.4,13,17.54,8.77,0.5,6.86,-0.78,0.534,10.68,9.55,-0.03400000000000003,4.17,7.63,15.8,1.05,6.4,16.0,665.0,1304.0,0.51,0.484,0.41100000000000003,0.6940000000000001,13.3,23.7,37.0,2.1500000000000004,0.8199999999999994,0.0,-0.040000000000000036,-2.0,-3.0,58.0,105.0,0.003000000000000003,80.4,-5.6000000000000085,-0.010000000000000007,-0.07399999999999995,0.003999999999999893,0.7999999999999989,2.7,3.3999999999999986,1,27.0,9.0,22.0,23.0,8.0,11.33,4.0,1.0,10.67
541,9,13,0,0,4.17,7.63,15.8,1.05,6.4,16.0,665.0,1304.0,0.51,80.4,0.484,0.41100000000000003,0.6940000000000001,13.3,23.7,37.0,4,6.86,-0.78,0.534,17.54,8.77,0.5,-10.68,-9.55,0.03400000000000003,6.32,8.45,15.8,1.01,4.4,13.0,723.0,1409.0,0.513,0.474,0.337,0.698,14.1,26.4,40.4,-2.1500000000000004,-0.8199999999999994,0.0,0.040000000000000036,2.0,3.0,-58.0,-105.0,-0.003000000000000003,74.8,5.6000000000000085,0.010000000000000007,0.07399999999999995,-0.003999999999999893,-0.7999999999999989,-2.7,-3.3999999999999986,1,23.0,8.0,11.33,27.0,9.0,22.0,-4.0,-1.0,-10.67
542,5,6,1,1,2.9,8.07,17.7,2.09,10.1,29.0,466.0,844.0,0.552,71.1,0.447,0.345,0.7440000000000001,7.9,20.1,28.0,11,14.51,8.54,0.535,8.93,4.62,0.466,5.58,3.919999999999999,0.069,3.22,8.47,12.3,0.86,5.6,17.0,508.0,1131.0,0.449,0.41200000000000003,0.335,0.687,11.8,20.9,32.7,-0.3200000000000003,-0.4000000000000004,5.399999999999999,1.23,4.5,12.0,-42.0,-287.0,0.10300000000000004,60.9,10.199999999999996,0.03500000000000003,0.009999999999999952,0.05700000000000005,-3.9,-0.7999999999999972,-4.700000000000003,1,22.0,11.0,19.49,22.0,11.0,13.6,0.0,0.0,5.889999999999999
543,5,11,0,0,3.22,8.47,12.3,0.86,5.6,17.0,508.0,1131.0,0.449,60.9,0.41200000000000003,0.335,0.687,11.8,20.9,32.7,6,8.93,4.62,0.466,14.51,8.54,0.535,-5.58,-3.919999999999999,-0.069,2.9,8.07,17.7,2.09,10.1,29.0,466.0,844.0,0.552,0.447,0.345,0.7440000000000001,7.9,20.1,28.0,0.3200000000000003,0.4000000000000004,-5.399999999999999,-1.23,-4.5,-12.0,42.0,287.0,-0.10300000000000004,71.1,-10.199999999999996,-0.03500000000000003,-0.009999999999999952,-0.05700000000000005,3.9,0.7999999999999972,4.700000000000003,1,22.0,11.0,13.6,22.0,11.0,19.49,0.0,0.0,-5.889999999999999
544,11,3,0,1,4.91,6.7,14.9,1.01,5.6,17.0,578.0,1218.0,0.475,66.4,0.431,0.335,0.706,11.0,26.8,37.8,14,14.18,6.8,0.484,4.01,-1.38,0.518,10.17,8.18,-0.03400000000000003,3.31,9.25,17.5,1.12,6.6,18.0,659.0,1293.0,0.51,0.466,0.368,0.6679999999999999,13.3,22.7,36.0,1.6,-2.55,-2.6,-0.1100000000000001,-1.0,-1.0,-81.0,-75.0,-0.03500000000000003,76.7,-10.299999999999997,-0.03500000000000003,-0.032999999999999974,0.038000000000000034,-2.3000000000000007,4.100000000000001,1.7999999999999972,1,25.0,9.0,18.22,26.0,8.0,7.51,-1.0,1.0,10.71
545,11,14,1,0,3.31,9.25,17.5,1.12,6.6,18.0,659.0,1293.0,0.51,76.7,0.466,0.368,0.6679999999999999,13.3,22.7,36.0,3,4.01,-1.38,0.518,14.18,6.8,0.484,-10.17,-8.18,0.03400000000000003,4.91,6.7,14.9,1.01,5.6,17.0,578.0,1218.0,0.475,0.431,0.335,0.706,11.0,26.8,37.8,-1.6,2.55,2.6,0.1100000000000001,1.0,1.0,81.0,75.0,0.03500000000000003,66.4,10.299999999999997,0.03500000000000003,0.032999999999999974,-0.038000000000000034,2.3000000000000007,-4.100000000000001,-1.7999999999999972,1,26.0,8.0,7.51,25.0,9.0,18.22,1.0,-1.0,-10.71
546,3,7,0,1,2.73,5.17,13.1,1.06,5.5,15.0,533.0,1115.0,0.478,69.2,0.449,0.376,0.7340000000000001,9.7,22.8,32.5,10,12.31,8.84,0.502,12.7,5.63,0.55,-0.3899999999999988,3.21,-0.048000000000000036,4.87,7.37,16.0,1.17,9.3,25.0,470.0,867.0,0.542,0.467,0.379,0.757,9.0,24.2,33.2,-2.14,-2.2,-2.9000000000000004,-0.10999999999999988,-3.8000000000000007,-10.0,63.0,248.0,-0.06400000000000006,75.7,-6.5,-0.018000000000000016,-0.003000000000000003,-0.02299999999999991,0.6999999999999993,-1.3999999999999986,-0.7000000000000028,1,20.0,11.0,13.68,22.0,10.0,15.92,-2.0,1.0,-2.24
547,3,10,1,0,4.87,7.37,16.0,1.17,9.3,25.0,470.0,867.0,0.542,75.7,0.467,0.379,0.757,9.0,24.2,33.2,7,12.7,5.63,0.55,12.31,8.84,0.502,0.3899999999999988,-3.21,0.048000000000000036,2.73,5.17,13.1,1.06,5.5,15.0,533.0,1115.0,0.478,0.449,0.376,0.7340000000000001,9.7,22.8,32.5,2.14,2.2,2.9000000000000004,0.10999999999999988,3.8000000000000007,10.0,-63.0,-248.0,0.06400000000000006,69.2,6.5,0.018000000000000016,0.003000000000000003,0.02299999999999991,-0.6999999999999993,1.3999999999999986,0.7000000000000028,1,22.0,10.0,15.92,20.0,11.0,13.68,2.0,-1.0,2.24
548,13,2,1,1,5.12,8.15,14.9,1.09,7.4,20.0,645.0,1259.0,0.512,76.1,0.467,0.38,0.721,14.1,26.2,40.2,15,21.89,6.99,0.524,6.01,-2.31,0.507,15.88,9.3,0.017000000000000015,2.75,9.96,14.4,1.08,6.6,21.0,507.0,962.0,0.527,0.449,0.321,0.6759999999999999,10.4,21.7,32.1,2.37,-1.8100000000000005,0.5,0.010000000000000007,0.8000000000000007,-1.0,138.0,297.0,-0.015000000000000013,69.1,7.0,0.018000000000000016,0.059000000000000004,0.04500000000000004,3.6999999999999993,4.5,8.100000000000001,1,30.0,7.0,25.79,20.0,9.0,7.3,10.0,-2.0,18.49
549,13,15,0,0,2.75,9.96,14.4,1.08,6.6,21.0,507.0,962.0,0.527,69.1,0.449,0.321,0.6759999999999999,10.4,21.7,32.1,2,6.01,-2.31,0.507,21.89,6.99,0.524,-15.88,-9.3,-0.017000000000000015,5.12,8.15,14.9,1.09,7.4,20.0,645.0,1259.0,0.512,0.467,0.38,0.721,14.1,26.2,40.2,-2.37,1.8100000000000005,-0.5,-0.010000000000000007,-0.8000000000000007,1.0,-138.0,-297.0,0.015000000000000013,76.1,-7.0,-0.018000000000000016,-0.059000000000000004,-0.04500000000000004,-3.6999999999999993,-4.5,-8.100000000000001,1,20.0,9.0,7.3,30.0,7.0,25.79,-10.0,2.0,-18.49
550,7,1,1,1,5.42,9.55,15.4,1.15,7.8,20.0,658.0,1201.0,0.5479999999999999,82.5,0.494,0.396,0.7609999999999999,9.5,23.4,32.9,8,21.77,8.77,0.555,9.63,-0.33,0.516,12.14,9.1,0.039000000000000035,4.68,9.43,17.3,1.22,6.0,17.0,626.0,1209.0,0.518,0.47200000000000003,0.355,0.6409999999999999,13.8,24.4,38.2,0.7400000000000002,0.12000000000000098,-1.9000000000000004,-0.07000000000000006,1.7999999999999998,3.0,32.0,-8.0,0.02999999999999992,79.0,3.5,0.02200000000000002,0.041000000000000036,0.12,-4.300000000000002,-1.0,-5.300000000000004,2,32.0,4.0,27.54,27.0,3.0,14.67,5.0,1.0,12.87
551,7,8,0,0,4.68,9.43,17.3,1.22,6.0,17.0,626.0,1209.0,0.518,79.0,0.47200000000000003,0.355,0.6409999999999999,13.8,24.4,38.2,1,9.63,-0.33,0.516,21.77,8.77,0.555,-12.14,-9.1,-0.039000000000000035,5.42,9.55,15.4,1.15,7.8,20.0,658.0,1201.0,0.5479999999999999,0.494,0.396,0.7609999999999999,9.5,23.4,32.9,-0.7400000000000002,-0.12000000000000098,1.9000000000000004,0.07000000000000006,-1.7999999999999998,-3.0,-32.0,8.0,-0.02999999999999992,82.5,-3.5,-0.02200000000000002,-0.041000000000000036,-0.12,4.300000000000002,1.0,5.300000000000004,2,27.0,3.0,14.67,32.0,4.0,27.54,-5.0,-1.0,-12.87
552,8,12,0,0,2.97,8.66,16.8,1.25,6.6,18.0,493.0,988.0,0.499,69.2,0.45,0.358,0.675,10.4,21.3,31.7,4,13.19,4.77,0.508,17.54,8.77,0.5,-4.35,-4.0,0.008000000000000007,6.32,8.45,15.8,1.01,4.4,13.0,723.0,1409.0,0.513,0.474,0.337,0.698,14.1,26.4,40.4,-3.35,0.21000000000000085,1.0,0.24,2.2,5.0,-230.0,-421.0,-0.014000000000000012,74.8,-5.599999999999994,-0.02399999999999997,0.020999999999999963,-0.02299999999999991,-3.6999999999999993,-5.099999999999998,-8.7,2,22.0,9.0,15.9,27.0,9.0,22.0,-5.0,0.0,-6.1
553,8,4,1,1,6.32,8.45,15.8,1.01,4.4,13.0,723.0,1409.0,0.513,74.8,0.474,0.337,0.698,14.1,26.4,40.4,12,17.54,8.77,0.5,13.19,4.77,0.508,4.35,4.0,-0.008000000000000007,2.97,8.66,16.8,1.25,6.6,18.0,493.0,988.0,0.499,0.45,0.358,0.675,10.4,21.3,31.7,3.35,-0.21000000000000085,-1.0,-0.24,-2.2,-5.0,230.0,421.0,0.014000000000000012,69.2,5.599999999999994,0.02399999999999997,-0.020999999999999963,0.02299999999999991,3.6999999999999993,5.099999999999998,8.7,2,27.0,9.0,22.0,22.0,9.0,15.9,5.0,0.0,6.1
554,8,6,1,1,2.9,8.07,17.7,2.09,10.1,29.0,466.0,844.0,0.552,71.1,0.447,0.345,0.7440000000000001,7.9,20.1,28.0,14,14.51,8.54,0.535,4.01,-1.38,0.518,10.5,9.919999999999998,0.017000000000000015,3.31,9.25,17.5,1.12,6.6,18.0,659.0,1293.0,0.51,0.466,0.368,0.6679999999999999,13.3,22.7,36.0,-0.41000000000000014,-1.1799999999999995,0.1999999999999993,0.9699999999999998,3.5,11.0,-193.0,-449.0,0.04200000000000004,76.7,-5.6000000000000085,-0.019000000000000017,-0.02300000000000002,0.07600000000000018,-5.4,-2.599999999999998,-8.0,2,22.0,11.0,19.49,26.0,8.0,7.51,-4.0,3.0,11.98
